ctk_string
C<b(B1[b(B1[b(B3H5B)r(B3[t(B6[b(B2)l(H)])])l(H1)]H6)t(H4B2)]B[b(B6)])>
C<b(B1[b(B3[r(B7)b(H1)])]B[b(B)r(B4[l(H2)])]H6B6[b(B2)r(H6)])>
C<b(B1[r(B6[b(B[l(B1[l(B3)t(B6[t(B3[l(H2)b(H7)]H5)])])])r(H3)])l(H4)]H3)>
C<b(B1[t(H2)]H2)t(B3[t(B5[r(B)t(B5[l(H)r(H7)])])r(H7B[b(B6[r(H5)])])])>
C<b(B4[l(H1B6[t(B3[b(B3)t(H4B3[t(H)])])r(H1B4)])b(H2)]B3[rl(H4)])>
C<b(B5[r(B2[t(B4[b(B6[b(B2[t(B3)l(H4)])r(H7)])]H4)b(HH3)]B7)])>
C<b(B5[t(B6B1[l(B2)])b(B6[r(B3[b(B7)l(H6)]B3[t(B6[b(B6[t(H4B7[b(B6[b(H7)])])])])])])])>
C<b(B6)t(B[r(B4[l(B4[r(H4B7[l(H6)]B4[r(H)t(H7)])])]H2)l(H3)])>
C<b(B6[r(B[l(B4[b(B6)t(B6[t(B7)])])t(B[l(B4[t(H3)])])b(H5H2)])]H5H7)>
C<b(B7[t(H5)r(HH2)]B4[l(B5[b(B1[t(H3)])l(B7[l(B7)]BB6)])])>
C<b(B[b(B1[r(B2[t(H7B3[b(B5H5)]H5)l(H7B6[l(H)])])]H)]H2)>
C<b(B[r(B1[r(B7[r(B3[t(B5)l(BB4)])])])l(H4H2)b(H5B1[r(H3)])])t(H4)>
C<b(H3B4[b(B4[l(B1[l(B2)t(H)])t(B3[r(B7)]H4)])]B5[b(H5H4)])>
C<b(H5B[r(B[l(B4[t(B1)l(H1)])t(B6[b(BH4)])]B3[b(B3)])]H6)>
C<t(B2[b(B5[l(B4[r(H)t(H3)])r(H6H4)])r(H5B6)])>
C<t(B2[l(H1B3[b(B6[r(B2)t(B6[r(B3[b(B2[t(B4)])])])b(H7)])]H2)])b(B7)>
C<t(B2[r(B6[r(H1)t(H4)]B1[r(H4)]B3[r(H7)])t(H7B)]B2[t(H)])b(B7)>
C<t(B3[l(B7[l(B2)t(H1)b(H5B5B7[b(B6)])])r(B[b(B)]H5)b(H)]BH6)>
C<t(B3[t(H1B7[r(H2)l(H6)])r(H6)]B1[t(B)l(H6B6[l(B5[t(B5[b(B5)])b(HH)])])])>
C<t(B7[b(B5[t(B[b(B1[b(H2)r(H3)]B6[l(B[t(B2)r(B[r(H3)])])])l(B[b(H5)])])])])>
C<t(B7[t(B5B3[t(B7)])b(H4)r(HH1)])>
C<t(H3B1[b(B2[t(H3)])r(H2B5[b(B3[t(H1)])l(B4)])t(H4HB3)])>
C<t(H7B6[b(B2[b(H6B5)])]B7[r(B6[t(B4H6)b(B5)])t(H1B7H7)])>
C[b(B)f(B3[r(B)b(B2[l(H)])])l(H5)]<t(B7[r(B7)t(B7[b(B5)r(H4)]B6[l(B6)])])b(H)>
C[b(B)r(B2)f(B4[l(B1[l(B3)t(H)])b(B6[r(B[r(B1)b(B2)]H2)]B4H3B)])]<b(H2)>
C[b(B1)]<b(B3[r(B7[l(H1)]H7)b(B[l(H3HB6[t(B6[t(B6)]B7[l(H1)b(H6)])])t(H6)])])>
C[b(B1)f(H2B3[l(H7H2)]B3[r(H2)l(H7)]B1[l(HB[l(B6[l(B4)])])]B6)]
C[b(B1)l(B5[r(B1H1B2[l(B1[t(H3)])]H2)b(H3)])r(H1)]
C[b(B1[b(B)l(B7[l(H4)]H4H3)])f(B7[r(B3H7)])r(B[l(H1)])]<b(H)>
C[b(B1[b(B3B1[r(B3)t(B7)])])l(B[l(B6[r(B1[b(B6)])])b(H4)t(H7)])r(H6)]
C[b(B1[l(B1[r(H3)])t(B5[b(B[b(H3)])])b(H)])r(H4B1)]<b(B1)>
C[b(B1[l(B5[b(B4[b(H)l(H5)]B3[lb(B5)]H)r(H2)]B5[l(H3)])b(B6)t(H1H7)])]<b(B6[b(H1)])>
C[b(B1[l(B5[t(HB6)])])f(H2H)]<b(B3[t(B[l(H3)t(H7H)])b(H6B4H7)])>
C[b(B1[l(B6[r(B4)])])]<b(B2[t(B[tb(H7)l(H7B2)])]H)>
C[b(B1[r(B5[r(B1[l(B4[t(B6)b(B6[l(B7B4)]H3)])])]B1)]HB5[l(B4)])]
C[b(B1[r(B[l(B3[l(B5)])]B2)t(H)])f(H3B5[l(B7[b(B[t(H5)])])t(H1)r(H1H2)])]<b(H7)>
C[b(B1[rb(B5)])]<t(B1[r(B2B6)]B1[r(H2)]B7[r(B5)b(H2)t(H6H3)])b(H2)>
C[b(B1[t(B3[r(B[l(H1)t(H3B1[l(B[b(B5[t(B6)])])r(H)])])])])r(B7[b(H2)t(H4)]H3)]
C[b(B1[t(B4[b(B7[l(B2[t(H2)b(H6)])b(H3)])])r(B4[l(B[t(H)]H5)r(H4)])]B5[r(B5)])]
C[b(B2)f(H7B7[b(H5H5H2H1H4)])]<t(B5[l(B7)b(H1)]B7[t(H2)b(H4)])>
C[b(B2H2)f(B5[b(B[t(H)])r(H5)]H5)]<t(B2[b(H5)])b(H5H2)>
C[b(B2[l(B2[b(H2H5H2B4)])r(B7[r(H5)]H)b(B[b(H2)])])l(B4)f(B7[l(H6H3H6)])]
C[b(B2[l(H1)]B6[r(B7[t(B1)l(B3B5[t(H3)])b(H1)])])l(B3[r(H1)])]
C[b(B2[t(B3)r(H1H3H1)]H4)l(B4[b(H7H6)])]<b(B4H2)t(H)>
C[b(B2[t(H)]H1)]<t(B6[t(B1[l(B7[b(B2B7)l(B6)])])l(H4H7)])b(H2)>
C[b(B3)l(B3[b(B1[t(B3[t(B2[t(H4)])l(H1)]H)])r(H1)]H6)]<t(B4[r(H6)])b(H6)>
C[b(B3)l(H1H5B[t(B1[l(B2)b(B7)])r(B[l(H2)b(H5)])])]<t(B3)>
C[b(B3)l(H2)]<b(B[b(B2[l(B1)t(B1[t(H3B6[t(H1)])b(H6)])b(B7)])])>
C[b(B3)l(H3H3)r(H3H6H1)f(H6HH2)]<t(H1)b(H2B2)>
C[b(B3)r(H3B1)]<t(B3[b(B4[t(H2H3B1)])r(H3)])>
C[b(B3H)f(H6)]<b(B6[r(B3[l(H1H2)r(HH4)])b(H6)])t(H7)>
C[b(B3[b(B2)l(H7)]H3B4[t(H2)r(H7H3HH)]H3)f(B3[t(H2)]B4)r(H3)]<b(B4)>
C[b(B3[b(B5[l(B[t(B3[t(H5)])l(H4)])b(H4)t(HB1[b(H6)])]B2[t(H3)r(H6)])r(H4)])]<t(B3H7)>
C[b(B3[l(B)b(B7B[b(B5B5)]B1)])r(H2)f(H4HH4)]<t(H5)b(H7B5)>
C[b(B3[l(B3)])l(H6)f(H7H7B1[r(H)b(H4B1[t(H2B)])])]
C[b(B3[l(B6[t(B2[r(B1)t(B5[l(B3B3[l(B)t(B4B[l(B3)])])])])b(H4)])])f(H7H4)]
C[b(B3[l(H1B5[l(H5)])t(H7)]B3[l(B5)t(B[l(B5)])b(H3H3)])]
C[b(B3[l(H2)r(H3)]H2)r(H)]<t(B7[l(H1)])b(H6H4B5[l(B7)t(H6)])>
C[b(B3[l(H2)t(HB3[l(B)t(B1[r(B2[r(H2H5)])])r(H4)])])f(B7[b(B5)r(H5)])]<b(H4H7)>
C[b(B3[l(H4)]B7[t(B6[b(B[r(H1)])]H2)b(H3)])l(H2B2[b(B6[l(H7)])r(H4)])]
C[b(B3[r(H4)l(HB7[l(B1[r(H1)])b(H)])])]<b(B4B[t(B6)l(H1)]B1[b(H2)])t(B5)>
C[b(B3[t(B3[r(B7[b(B4[r(H2)])l(HB2)])t(B7[l(B7[l(B1[l(B7)r(H2)])]H2)])])]B3H4)]
C[b(B3[t(B5[b(H2)r(H7B2[l(B1[t(B2)]H7)])])b(B7[b(H1H6)]H3)])f(H2)]<t(B4[t(H)b(H1)]H7)>
C[b(B3[t(B[b(B3[t(H3)]H3)])])]<t(B6[t(B2[b(B6)l(B[r(B6[b(H2)])]H3)])l(B6)])b(H5H2)>
C[b(B3[t(H6B7[l(B[t(B6)b(H1)])]H4)])f(H3)r(H5)]<t(B1[b(H3)])>
C[b(B4)f(B6[l(B1)])r(H4B[t(H3H)])]<b(H6B5H7B2[b(B6[l(B5)])])>
C[b(B4)l(H2B6[t(B2)r(H4)])]<t(B7[r(H3)]H6B1[r(B6[b(H2)t(H4H1H1)])])>
C[b(B4[b(B1[t(H4B6)])])r(B6[b(B5[b(B4[t(B3)b(H5)])l(H7)])])l(H5H5B[r(H4)])]
C[b(B4[b(B2B6)r(B5[b(B2[t(B4)])])l(H4)]B[r(H1)t(H5)])]<b(B3[t(H6)])>
C[b(B4[b(B3[t(B2)b(B6[l(H4B7)t(H6)])r(B6[l(H7)])]B1[t(B6)])t(B6)])f(H4B5)]
C[b(B4[b(B[l(B2)b(H1B7[b(B7B5)])])])r(B7[t(H2)r(H4)])]<t(B7[r(B3)])>
C[b(B4[b(H6)])l(B[r(B3B4[r(B3[b(B7B[r(H6B1)])r(H4B2)])b(H2)])])]
C[b(B4[l(H)])l(H3)f(H6B6[t(B)l(H1)b(H2)]B)r(H7HH7B5[b(B6[l(H)])t(H3)]B4)]
C[b(B4[l(H)r(H7)])r(H3)]<b(H1B[t(BB3)r(H3B1[l(H)])b(H5)])>
C[b(B4[r(H3)])f(B7)r(H7)]<b(B1[t(B7B1[t(B)])]H5)t(HB[r(H6)]B6)>
C[b(B4[t(B3[l(H6)t(H7)])l(H6)]B5[b(H3B7[b(B2)t(B7)l(H3)])])]<b(B[b(H)])>
C[b(B4[t(B6)r(B[t(B3)])l(H1)]B4[l(B[r(H4)b(H5H3)]B1[b(H4)]H)b(H1)r(H5)])r(H3)]
C[b(B5)l(H3B5[r(B3[t(B1H5B7[t(B6[l(B4[t(B2)])t(H1H)])])b(H7)])])]
C[b(B5[b(B1[t(H6)])])l(H3H7)]<b(B4[t(B7)])t(H6B1[r(B1)b(B6)l(B6[r(H5)]H)t(H7)])>
