ctk_string
C[4-(HBH2B)]
C[fb(H2B)l(HBHB[rl(H2B)])]
C[f(H2B)b(H2H2BH2B)l(HBHB[rl(H2B)])]
C[l(H2B)fbr(HBH2BH2B)]
C[f(H2BH2BH2BH2BH2BH2BH2BH2)]
C[f(B3[t(B7B3[r(B)])b(B7[r(B2)l(B5B[t(B4)]B)])]H2)]<b(B5H1)>
C[f(H5HHH2H5H1H1H6B5[r(B4)]H4H4)]
C[l(B4[t(B3[r(B)])]H1H4H1)]<b(B5B7[t(B2)]B6H5)>
C[l(B4H3HH1H3H7B5B4[t(B)])f(H3H6H3)]
C[l(B5[r(B)])f(H2H7HH2H6H6)]<b(B5[l(B1H4)]H1B[t(B1)])>
C[l(B2[r(B7[r(B3[r(B)])])]B1[t(B4H2H5H)]H4H6H)]
C[f(H5B6[r(B3[t(B1[r(B3[l(B)t(B5H)r(B[t(B7)])]H4)]H4)])]H)]
C[f(H3H1HB1B3[r(BH4H6H5H4H3)]H4)]
C[f(H3H7B2[r(B4)]H4B3[t(B5B5[t(B)]H4H1H6H5)])]
C[l(B2B)f(H5H6HH7B3[t(BH2B5H3)]H6)]
C[l(B4[l(B3[t(B4H1)r(B5[t(B3H7)]B5[l(B7[l(B1)])])]H3H6H3)])]
C[l(B1[l(B3[t(B3[b(BHH6)])r(B6)])])r(B5[r(B1)])f(H3)]
C[f(B5BHH6B6[l(B3BH4H1)]H7HH2H3H6)]
C[l(B4[l(B5H5H5)t(B[t(B3HH7H3)]B3)]B2)f(HH2)]
C[f(H5)]<t(B3H4B6[t(B3[b(B7HH5)])]B7H4B[t(B)])>
