ctk_string
C<b(B2[b(B5H1H)]H3B4[t(B5[b(B1)]H4)l(B6H7)]B)t(B3)>
C<b(B3[t(B7[r(B5B3[r(B)]H5)t(B5[t(B1H2H6)r(B6)]HH6)])]H1)>
C<b(B5B5[l(B4[l(B1[r(B4H6)]H2H3HB6H1H4)]H1H4)]H5B)>
C<t(B1[l(B5[t(B5[t(B3H4)])l(B7[l(B6H5)])]H2B)]H1)>
C<t(B3[r(B1H4H6H5H7B5[t(B4[r(B4)]H1B4[t(B4)]H2H3)]H6)]H3)>
C[f(B)]<t(B5[r(B1[t(B5[t(B4[t(B7[t(B[t(B3)]H6)])]H4H4H6H3)]HH2)])])>
C[f(B)l(B2[t(B5[t(B3H1H6H6H5H4H4)]H2)]HH)]
C[f(B)l(B3)]<b(B3B1[t(B4[l(B6H4)]H1HH6)]H7)>
C[f(B)l(B3H2H6H6B6[b(B2HH5B2[t(B1H7)])]H)]
C[f(B)l(B3H4H7H3H1H6)]<b(B5[r(B6)]H)>
C[f(B)l(B3HH6H5H4B2[t(B5H1H2H7H6)]B5H6)]
C[f(B)l(B3[b(B4H4)]HH2H5H4H2B5H6H4H6H)]
C[f(B)l(B3[b(B5)]HH6H3B4[r(B5H1H2)]H2H7H6H)]
C[f(B)l(B3[r(B1HH1H7HH6)b(B4)]H5B4H2H)]
C[f(B)l(B3[r(B1[t(B5[t(B4H1H6)])]H2H4H4H4H7H)])]
C[f(B)l(B3[r(B6H4)]H2HH6H6H7H2H6B2[t(B4)])]
C[f(B)l(B3[r(B6[r(B4H)]H4H6H4H1H7H)])]
C[f(B)l(B3[r(B6[t(B5)]H4B4[t(BH2)]H3)]H2H5H6)]
C[f(B)l(B3[t(B4H1H6)r(B6H5)]H1H7HH2H5H6)]
C[f(B)l(B3[t(B4H1HH6H5)r(B6[t(B5)])]H4HHH2H3)]<t(B4)>
C[f(B)l(B3[t(B5H2)l(B6[t(B1[t(B)]H6H5)]H3)]H2H2H6)]
C[f(B)l(B5[r(B6)t(B6H6H5H)]H2H4H4HH4H)]
C[f(B)l(B5[r(B6[t(B5[r(B3)]H6)])t(B7H1H4H7)]H4H7HH2H5H6)]<b(B2)>
C[f(B)l(B5[r(B6[t(B7[l(B1)]H1)]H6)]H1HHH1H3)]
C[f(B)r(B3B5[t(B4[r(B1H1H4H7H6H5)]H4)])]
C[f(B1[b(B5[r(BH1BH5H)]H1H1H6)]H2H3H6)]
C[f(B2)]<b(B4B4[t(B4[l(B6[r(B3H5H4)]H2H1)]H6H6B6)]H7)>
C[f(B2)]<b(B5[t(B5[l(B1)]B3)l(B7H4H2H3H5H6)]H4H2)>
C[f(B2)]<t(B3[t(B4[b(B3H4)t(B4)]H1)r(B6H5H4H6H)]H)>
C[f(B2)l(B3)]<b(B5[r(B6)]HH6HHH2H4B2[t(BH4)])>
C[f(B2)l(B3B4[t(B5[l(B1)])]H4H2H2H3HH4H6B4H)]
C[f(B2)l(B3[b(B4H4)]HH2H4H4H4B5H6H6H6H)]
C[f(B2)l(B3[r(B6[t(B5)]H6H4H3H4H6B4[b(B7H2)]H7H6)]H)]
C[f(B2)l(B3[r(BH1)]H4B5H6HH2H5H4H6H6H)]
C[f(B2)l(B3[t(B5[t(B4[b(B4[t(B4)]H2H5H6H)]H4)]H7H6H)]H)]
C[f(B2)l(B5[l(B1H1H1HH7H)]H3H6H4H4)]
C[f(B2)l(B5[r(B1[t(BH1H6H6H3)]H2H4H1HH)])]
C[f(B2)l(B5[r(B6[r(B1[t(BH1)]HH7)t(B5[l(B3)])])]HH2H3H1)]
C[f(B2H3)l(B3[r(B6[t(B5H6)])]HH2H4H4HB4HH6)]
C[f(B2H4B5[r(B1)]H1H4H1B4HHHH6H)l(B3H3)]
C[f(B2H6)]<b(B1[t(B5[r(B1H4HH)l(B6)]B5H3H7BH1)])>
C[f(B2H6HH)l(B3[r(B6[t(B5H1H)]H4H3H4)])]
C[f(B2HH4)l(B5[r(B6HH2H6HH2H1B4)])]
C[f(B2HH6)l(B4HH1H3)]<b(B4[t(B5B4H6)])>
C[f(B2[b(B4[r(B4)l(B[t(B4[r(B6[l(B5)]H5H7H1)])]H1)])])]
C[f(B2[b(B6[r(B4H1H4)]HHH2)])l(B5[l(B6)]H4H4)]
C[f(B2[l(B3[r(B4)l(B4H1H6)]HH)]H4H2B5H4H7H6)]
C[f(B2[t(B6[t(BH2H4)]HH6H5H7B4[r(B5H6B3H)]H2H1)])]
C[f(B3)l(B5[r(B6[t(B5H2)]HH2B[t(B2)]H4H6H)]H2)]
C[f(B3[r(B6[l(B3[l(B4H1)t(B5[l(B4)]HH6)])]H2H)]H4H4H4B)]
C[f(B3[t(BH2)]H1H6B6[l(B5H2HH2H5)]H5H4)l(B4)]
C[f(B4)l(B5[r(B6[r(B4[t(B4H1)]HH6)]H4B4)]HH1H3H4H4)]
C[f(B4)l(B5[t(B5[t(B4H1)]H6H5HH1H3H4H4)])]
C[f(B4B6[t(B5H1H4H4H4)r(B5H5)]H2H6H6B4HH)]
C[f(B4H1H4)l(B5[t(B5H3H6H6H2)]B4H6H3H4)]
C[f(B4H2HH)l(B5[l(B6[t(B3)]H3)]H5H6H6H4B4)]
C[f(B4H3H7H2H3)l(B5B4[t(BH1)]H6H)]<b(B4H4H6)>
C[f(B4H4H6H3H7H4)]<b(B4[b(B5B5[t(BH1)]H)]H4)>
C[f(B4H5H1)l(B5[r(B6[t(B5[r(B4H1H1H5H7H6)])])]HH2H5)]
C[f(B4[b(B6[l(B3[l(B7[t(B4)]H4H2)]H2H1)]H5HHH1HH4)])]
C[f(B4[b(B6[l(B5H4)]H5H3H7H1)]H6H2H4H1B4H7H4)]
C[f(B4[b(B6[r(B4H4H3)]H6B1[b(B5)])]B4H)l(B5H1H4HH2H3)]
C[f(B4[t(B6)]H5H6)l(B5[r(B1)]H4H1H4H3HH2H4)]
C[f(B4[t(B6H6H3)]H4H6HH2H4)l(B5[l(B6[b(B5)]H3H1H4)])]
C[f(B5)l(B5[l(B2)r(B4)]B4[t(B4HHH4H6)]H2H4)]
C[f(B5B3[r(BH2H1H7HH5H4)]B4H1H4)]
C[f(B5B4[b(B6[l(B5H5H4H4)]HB[t(B2[t(B4H1H4)])]H6)])]
C[f(B5B5B3[r(B1B6[l(B7H)]H3)]H3B4[r(B)]H1)]
C[f(B5B5[t(B2)]HHH2)l(B5[r(BH5H1H3H2H6)]H)]
C[f(B5B6H4H1B4H6HH2H4H4H4H4H6H6)l(B5[l(B6)])]
C[f(B5B6H4H4H2H1B4HH7H6)l(B5H5)]
C[f(B5[l(B1H5H7H)r(B3[r(B)]H3)]B5B4[r(B1H)])]
C[f(B5[l(B3HH4)]B4H3H4H2H5)]<t(B3[r(B1)]H6H7)>
C[f(B5[l(B3[t(B4[r(B4[t(B4H)])])]H4)t(B6H)]B4)l(B5[r(B6HH2H3)])]
C[f(B5[l(B4[b(B6[l(B5H4H3B4[t(BH4H6)]H1)]H3HH2H3H7)])]H1)]
