ctk_string
C<b(B1[r(B4[r(B5[r(B4)])l(B7[t(B4[r(B6H6)])])]HH2)]H3)>
C<b(B2H4B4[l(B6)])t(B3[l(B1H2)]H4H1B2)>
C<b(B3[r(B4[r(BH1)l(B[t(B4)])]B6[l(B5H)]H1)])>
C<b(B3[r(B5[r(B)b(B[t(B2H5)])]H4H4)l(B6H4H6H)])>
C<b(B3[t(B[t(B5[t(B5[l(B)])]H1)l(B6)]H2)]H7H7HHH1)>
C<b(B4[t(BH)]B)t(B5[r(B6H4)]H1HH1H6H6H7H3)>
C<b(B7[t(B1)]B5[l(B3)]B5[l(B4[r(B)l(B7[t(B4H1)])]H7H3H1H6H1)])>
C<t(B1[b(B5[l(B3B3[r(B)]B[t(B4)]H7B5)]H1H4HH1)t(B6H6H3H6)])>
C<t(B3B3[b(B5H7H3B[t(B6[t(B6[r(B1[t(B4)]H4)]H6H3)]H1)]H1)])>
C<t(B3B[l(B1H4H6H)t(B4H3)r(B5[l(B3)]B6)]H1)>
C<t(B3[r(B1)l(B4[r(B3H3)l(B4[t(B4[l(B6H5H)])])]H)])>
C<t(B3[r(B1H)]B2[t(B1B5[t(B2)]H4H7H6)l(B7)])>
C<t(B3[r(B5[t(B1H6)]H4H2HH)]H5H1B4H2)>
C<t(B4B3[r(BH4H2H6)])b(B5B5[t(B4)r(B5H1H7H3H7)])>
C<t(B5B3[b(B5H1)]H1B4[t(B[t(B1[t(B)r(B7H6)]H3)]H2H6)])>
C<t(B5B4[r(B4H3)t(B7H1H6)]H3B4H1H4H6)>
C<t(B5H1HH2B2B3[r(BH6)]B5[t(B4[l(B7H3H7H5)])]H6)>
C<t(B5[l(B4[r(BH5H1B7[r(B3H3)b(B5)])l(B[t(B4)]H1)])]H1)>
C<t(B5[l(B7[t(B4)]B4[r(B4)]B1H1H5H)]H5H1H6H6)>
C<t(B5[r(B1H4B[b(B4[l(BH7HH6H7HH2H3)])])]H1)>
C<t(B5[r(B1H4H7H6)l(B7[r(B4[t(B)]H1B)]H3)])>
C<t(B5[r(B1[r(B4[l(BH5)])t(B5[t(B3B3[r(BH5)])]H6HH6HH2)])])>
C<t(B5[r(B1[r(B5B4[l(B)r(B4[b(B2)])b(B7H7)])])]HH2H6H6)>
C<t(B5[r(B1[t(B4)]H4HH2B4H7H6H1H6H3)]H4)>
C<t(B5[r(B1[t(B6)])]H3HH1H4H1B4[t(B3[r(BH3H6)]H)])>
C<t(B5[r(B1[t(BH3H3HH2H6H6B5H1H4)]H4H3)])>
C<t(B5[r(B1[t(BH3H7HH1B4H3H6H6)]H3)]H4)>
C<t(B5[r(B4HH6H)]B[t(B4[l(B6H3H3)])]H1)>
C<t(B5[r(B4[b(BH4H5H7HH4H4)])b(B5[t(B4[t(B3[t(B5H1)])])]H2)]H6)>
C<t(B5[r(B6[t(B2[t(B6H6HH2B)])]H2H4)])>
C<t(B7[t(B5[t(B2B)]H7)r(B5[t(B5B1H2H3H6)])]H6)>
C[f(B)]<b(B5[t(B5B3H1B[t(B2)]H2H5H6H4)]H4HH)>
C[f(B)]<t(B5H3H6H3H4H3B4[t(B5H7)]H1H2H4)>
C[f(B)l(B3[t(B1H4)l(B[t(B4)]H7HH6H6H6)])]
C[f(B)l(B4[t(B6[r(B3H)]HH6HHH2H5H6)])]
C[f(B)l(B5[l(B1[t(B5B4)]H4H6H2H4)]HH1H)]
C[f(B)l(B5[l(B7[t(B1H5)r(B6H3)]BH1H4H5H)])]
C[f(B)l(B5[t(B4[t(BH4H3)])]H1H6H6H3)]
