10,C[l(B6[b(B2HH2)]B[r(B4B)])f(H6BH4HH4B6)],-0.06261321021486688,"{'phase': [1.2433049282616087, -0.6019601452929134, 6.283185307179586, 6.283185307179586, 0.9128516288402742, 6.283185307179586], 'w': [-1.8245130798191556, 6.283185307179586, 0.5276028895965138, -6.283185307179586, -0.36722301378184397, -0.057338458488571324], 'amplitudes': [-2.9534213920829964, 0.6168109023279816, -6.283185307179586, -6.283185307179586, 1.5610471894568154, 6.283185307179586], 'ha': [-0.047855766353987, 0.7267205752918721, 4.195618747181873, -0.1938165118734903, -10.0, 1.2248128167614718], 'b': [1.1004004125022142, 100.0, 0.7216312200227852, -3.6720806585833943, -100.0, 0.21059281743692204]}"
11,C[l(BH2)f(HB6[t(B[b(B6[b(B4HH6H4)])])]H4H2)],-0.3822471619705341,"{'phase': [-6.283185307179586, -6.283185307179586, 1.2879838328832174, -2.6608395663587583, -6.283185307179586, 0.9410142588443616, -6.283185307179586], 'w': [-6.283185307179586, 6.283185307179586, 0.8028656128590459, -6.283185307179586, 6.283185307179586, -6.283185307179586, -6.283185307179586], 'amplitudes': [6.283185307179586, 1.5856846181883861, -6.283185307179586, -5.348398370338678, 1.2086476380516076, 6.283185307179586, 6.283185307179586], 'ha': [10.0, -0.5255873522189901, -10.0, -10.0, 1.9283353788133413, 10.0, 10.0], 'b': [100.0, -100.0, -100.0, 100.0, 100.0, 0.16512937234796715, 100.0]}"
12,C[r(B[b(B)]B6[b(B6[l(B2)]H4)]H)f(H4BH4H2H6)],0.021971876059858925,"{'phase': [6.283185307179586, 0.8263514277742796, 6.283185307179586, 6.283185307179586, -6.283185307179586, -6.283185307179586], 'w': [-6.283185307179586, -6.283185307179586, -0.024419106468663597, 6.283185307179586, -6.283185307179586, 6.283185307179586], 'amplitudes': [-1.3099092788847184, 1.1308313413057165, -0.425785575617539, -6.283185307179586, -6.283185307179586, 6.283185307179586], 'ha': [-0.6989246234081876, 10.0, -10.0, 10.0, 1.3384390847059653, -10.0], 'b': [-100.0, 100.0, 100.0, 100.0, -100.0, -100.0]}"
13,C[r(BH4BHB[l(B6[b(B2H6)]H6H)])f(H4)],0.08207527403824044,"{'phase': [1.2925483529975246, -0.7442004743183136, 0.5391852240856653, -6.283185307179586, 1.5280135352186182, 0.16515625318856367], 'w': [-6.283185307179586, 6.283185307179586, 2.031215716437341, -6.283185307179586, -0.10498935890062268, 0.2436355619587087], 'amplitudes': [-6.283185307179586, -6.283185307179586, -5.717908226153777, 2.403861877344625, -6.283185307179586, -0.8981938736570863], 'ha': [-0.8225525628289364, 0.1761592046387476, -0.7418291680076063, -0.5939614848730753, -10.0, -1.0277399369179179], 'b': [0.08354656437056032, -100.0, 100.0, 100.0, 0.5806207208325049, 100.0]}"
14,C[r(B6[l(B[r(B2[b(B2[r(B6)])]H4HH4)])]H4)f(H4)],0.09613275647841531,"{'phase': [-5.469733198949498, 5.443967663146378, -3.8055669002737305, 5.1816581536492325, -2.0126137492413827], 'w': [2.125463788153425, 3.9537354596138385, -1.4185303654298105, 0.10604171920354055, -3.4262830731109073], 'amplitudes': [-0.6214906465849204, 2.2917796879875585, -5.628600770228483, 5.04421406101349, 0.9426324855921653], 'ha': [5.017190038062068, -2.1750901702539815, 8.80426198209878, 8.78586109089457, -2.982636947076294], 'b': [-29.4723031615369, -92.913997285758, -58.06069225923007, 17.24186355863857, 0.1124057821999287]}"
15,C[f(B2[r(B2[l(B6H4B[r(BH6H6H6)])])]H4)l(B6B6H4)],-0.07639103613602066,"{'phase': [-6.283185307179586, 6.283185307179586, -6.283185307179586, -6.283185307179586, -0.01662146015266261, 0.30333798304943066], 'w': [-6.283185307179586, 6.283185307179586, -6.283185307179586, -6.283185307179586, -0.5001384531570466, 6.283185307179586], 'amplitudes': [-6.283185307179586, -4.460006253717591, -1.4365128734944423, 6.283185307179586, 6.283185307179586, -1.4475887218009502], 'ha': [10.0, -3.234852987003422, 10.0, -10.0, 10.0, -2.8329362960058155], 'b': [-100.0, -0.10427286047974996, 0.0727102063429856, 100.0, -2.8334539568986528, 100.0]}"
16,C[f(H4B2[l(B6[b(B2[b(B4[l(B)])]H6)]B[r(B)]HH4H6)])],-0.3354953894085613,"{'phase': [-6.283185307179586, 6.283185307179586, 2.516714760975132, 0.6339295785015903, 0.3978194988751533], 'w': [0.8046919460860432, -6.283185307179586, -6.283185307179586, 2.160046917192802, -6.283185307179586], 'amplitudes': [-6.283185307179586, -4.932329729272796, -3.3420062851272183, 6.283185307179586, -6.283185307179586], 'ha': [1.1577764547457772, -9.78129084232659, -0.41938157782724983, -0.6974755008520347, 3.1873767692329804], 'b': [100.0, 0.26896253671096326, -100.0, -100.0, -100.0]}"
17,C[r(B6)f(H4BH6B2[l(B2)b(B2[b(B[l(B6[r(B6[b(B6[t(B6H)]H4)])])])])])],-0.012351351906662658,"{'phase': [-5.2102003817353335, 6.283185307179586, 6.283185307179586, 0.6910130164016535], 'w': [6.050581362610734, -1.1279980273381207, -0.41688214127756695, 6.283185307179586], 'amplitudes': [-1.1043984167489087, 1.9403121530743441, -2.1893637829628982, -1.0017306573333344], 'ha': [-0.46778803960450627, 1.7822511247839017, -0.3226800887728377, -0.7509024512037377], 'b': [-1.072001749690538, 11.005131626396603, -100.0, 100.0]}"
18,C[r(B6[r(B6[b(B2[t(B[t(B4)]H4B)])]H4)]HH6H2)f(H4)],0.03844126989211264,"{'phase': [0.824345661650408, -0.3504731409724444, -6.283185307179586, 6.283185307179586, 6.283185307179586, 0.8147223072386041], 'w': [1.8429425815276055, -6.283185307179586, -6.283185307179586, 6.283185307179586, -0.1340814079466502, 1.3765462236140131], 'amplitudes': [-1.483802105865771, 6.283185307179586, -6.283185307179586, -6.283185307179586, -3.53361570718801, 1.9109265261658446], 'ha': [-10.0, -0.4809222436248136, 0.2644053121749138, 10.0, -0.678836490210391, -4.873402169633908], 'b': [-100.0, 0.9409020204025795, -100.0, 0.6467439396387307, 100.0, -100.0]}"
19,C[f(B[r(B2)]H4H6B6[t(BH)b(B[r(B6[b(B6[b(B6H4H6H2)])])])])],0.030162805066144646,"{'phase': [-6.283185307179586, -0.9100696393928459, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586], 'w': [6.283185307179586, 6.283185307179586, -6.283185307179586, -1.9166404069548508, 6.283185307179586, 1.0318739416551157], 'amplitudes': [-0.1635062694303496, -6.283185307179586, 6.283185307179586, 6.283185307179586, -0.6192718710732391, -1.1253897060510683], 'ha': [-0.44364015585615274, -10.0, -10.0, 10.0, 10.0, 10.0], 'b': [-1.4340636677285534, 0.08552859989320084, 0.265871642559975, -0.7761741601044461, 100.0, 1.1876569584744794]}"
20,C[r(B6)f(H4BH4B[b(B6[r(B2[r(B2)])b(B4)]H)]B6H4)],-0.10456848319306156,"{'phase': [0.5278298234183526, 1.1586454515624631, 1.1782047717045079, 0.48403779689148063], 'w': [6.283185307179586, 6.283185307179586, 6.283185307179586, 1.780605472952446], 'amplitudes': [-6.283185307179586, -6.283185307179586, 3.649789914557881, 0.5127515403626673], 'ha': [-5.006646130825546, -0.607059749364259, 10.0, -10.0], 'b': [0.12796697524705034, -0.1939973642861175, 0.4000965576269396, -0.6597184267389156]}"
21,C[f(B4[r(B6[b(B2[b(B2H6)]H4H6H)l(BH4)]B6)]B)],0.036487571723864694,"{'phase': [0.10838051046298332, 0.28011864458608954, 0.049907201557353176, 4.659272373175756, -0.19211802535729167], 'w': [5.959690506563092, -6.283185307179586, -2.970822013936944, -5.574306569840246, -0.20145079572279512], 'amplitudes': [-6.283185307179586, 1.756373644216868, -2.215528396788594, 6.283185307179586, -6.283185307179586], 'ha': [-0.043953478548365614, 0.1559412451911527, -0.9813206268763898, -0.13564002945671624, 10.0], 'b': [100.0, 100.0, -1.6696287431135297, -100.0, -5.243750760585777]}"
22,C[f(B2[t(B6[l(B[l(B2[b(B6B2[l(B[r(B2)])])]H6H4)]H)])])],0.098553413459057,"{'phase': [0.16793560748883657, 0.44967025152805384, 3.227923556140702], 'w': [-0.1583394806001215, -0.18788445394719566, -6.283185307179586], 'amplitudes': [0.046467820058626146, 6.283185307179586, -6.283185307179586], 'ha': [1.8358295475779178, -10.0, -0.05345379786605085], 'b': [100.0, -0.43843898466732806, -1.224930838895551]}"
23,C[r(B6[l(B6[b(B2[b(B2[t(B)])t(B4HB2)])l(B6H4)]B2)]H)f(H4)],0.09613911072401238,"{'phase': [-6.283185307179586, 1.2720736514072775, -1.9914332816741676, -6.283185307179586], 'w': [-6.283185307179586, 6.283185307179586, 6.283185307179586, -6.283185307179586], 'amplitudes': [-0.2648212832298545, -0.5787560904093697, -6.283185307179586, 4.51600471183439], 'ha': [-10.0, -0.7323732715659996, 0.5697174308315095, -10.0], 'b': [0.8738178914067776, 24.820318853018453, -100.0, -1.1398405468754087]}"
24,C[r(B2)f(H4B[l(B2[r(B2H4B)])r(B6[b(B6)]B4)]HH)],0.09469172118782157,"{'phase': [1.1628041771503388, -1.6991966814000705, -1.6879334780410247, -0.8661683824359308], 'w': [0.5723263742638294, 0.6147212639997518, 6.283185307179586, 6.283185307179586], 'amplitudes': [-6.283185307179586, -6.283185307179586, -0.38675807149517416, 5.4389659581605025], 'ha': [0.2676367268377321, 10.0, 10.0, -1.170211667177706], 'b': [5.668905590928751, 0.7356258433823445, -100.0, -100.0]}"
25,C[l(B4B6[b(B2)]H4HH2)r(B4[r(BH6B[lb(B4)]B6)])f(H4)],0.030407809518486012,"{'phase': [-0.2640993353270735, -2.6255594014694736, 0.631182203098537, 1.1993518402450887, -5.4070888546144165], 'w': [1.9924530272471035, 3.402046570324167, -1.350955454359342, 3.962672320080209, -4.378697107947555], 'amplitudes': [-2.607859683699383, -6.2567851950518465, -2.8766790903002284, -4.3858977856411006, 3.222789599667255], 'ha': [1.1434189701520108, 1.753154197735574, 1.5687793150177036, 8.79860670891582, 9.465635878065218], 'b': [-6.104512989089002, 99.13423972159802, 8.886454916478442, 24.9769931717142, 14.246736097269633]}"
26,C[l(B[t(B2[l(B[r(B2H4)])]H4B6H)]B6H6)f(H4)],0.09924545286446179,"{'phase': [6.283185307179586, -0.18579886471202914, -4.16199402460377, 1.0061512633845644, -6.283185307179586], 'w': [0.5862718489259447, -0.3106498724974053, 2.8144838997680726, -0.21356828662983673, -6.283185307179586], 'amplitudes': [-0.07765015801105453, -6.283185307179586, 0.47356118683076254, 1.5616530877682862, -2.9636431204497664], 'ha': [10.0, 0.4337283137302037, -10.0, -1.6968081793714087, 1.6819964967281629], 'b': [-0.47332633990382056, -0.4884133713994826, -100.0, 100.0, 3.621133097031804]}"
27,C[f(B2[r(B2[r(B6[r(B6B2)]H6H)t(BH4B2)])]H6H4H2)],0.061441109640041014,"{'phase': [6.283185307179586, -6.283185307179586, -6.283185307179586, 1.5583439781515132, -0.766252167195562, 6.283185307179586], 'w': [-6.283185307179586, 6.283185307179586, -6.283185307179586, 6.283185307179586, 6.283185307179586, -0.6559831864261286], 'amplitudes': [-6.283185307179586, 6.283185307179586, 6.283185307179586, -6.283185307179586, 6.283185307179586, -0.7636574146914968], 'ha': [0.02999248077256406, 1.4140152395531507, -1.0266945687169358, 10.0, 1.4424624253380451, -10.0], 'b': [100.0, -100.0, 100.0, -100.0, 100.0, 3.455992646997101]}"
28,C[r(B[r(BH6H6B6[b(B2H4B2)l(B6[l(BH4)])])]H4H2H4)f(H4)],0.003956555805885151,"{'phase': [-6.283185307179586, 6.283185307179586, 0.21398123966674773, -1.1005115753478574, 5.086705548239941, -4.267013143898768, -6.283185307179586, 6.283185307179586], 'w': [6.283185307179586, 0.3749743224737331, -0.8000945959148776, 0.15713213187984687, -2.512280143782113, -0.9959384890147724, -6.283185307179586, -6.283185307179586], 'amplitudes': [-1.8653620068421677, 6.283185307179586, 0.8157981917682733, 6.283185307179586, -0.037860819217196875, 6.283185307179586, 0.271363454715494, -6.283185307179586], 'ha': [-1.9831895306820182, -2.462652256114463, 1.0524660135207127, 10.0, 0.8629259735526501, -0.21443943871100798, 10.0, 4.126697807395468], 'b': [100.0, 100.0, -100.0, -0.1024019662669912, 100.0, -100.0, 100.0, -1.1635975650187196]}"
29,C[r(B6[r(B6)l(B6[b(B2[b(B2[r(B2)])t(BH4B)])]B4)])f(H6H4H)],0.06582880537194775,"{'phase': [-6.283185307179586, 0.16612093206831524, 0.22670376555928376, -0.8329415589266298], 'w': [0.7492288553786876, -0.2079196891099655, -6.283185307179586, 6.283185307179586], 'amplitudes': [2.416415360842984, -0.2130207542119109, -2.822793380861298, -0.5273536848112895], 'ha': [0.1787792794297447, 10.0, 5.4738741422174755, 0.6366975390499652], 'b': [100.0, 3.187350710483264, -4.560943445730341, 100.0]}"
30,C[l(B6[b(B2)]B[r(B)t(B6[r(B2H)]H6H6B[r(B6)])]B4)f(H4)],0.0758617139804176,"{'phase': [-6.283185307179586, 6.283185307179586, 0.848450981025573, 0.8923610372815969], 'w': [6.283185307179586, 6.283185307179586, -6.283185307179586, -6.283185307179586], 'amplitudes': [-6.283185307179586, -6.283185307179586, -6.283185307179586, 1.7336429495005814], 'ha': [10.0, -0.10152495061356899, -0.6402589569016303, 10.0], 'b': [100.0, -100.0, -100.0, 0.3367026801282583]}"
31,C[l(B6[l(B[r(B6B2)]H4H)]BH4B[r(B2[b(B2)])])f(H6)],0.09994953221707685,"{'phase': [-0.2620821996140163, 0.3930091718067001, 6.283185307179586, 6.283185307179586], 'w': [6.283185307179586, -6.283185307179586, -2.4425329296512333, 0.18429662360569884], 'amplitudes': [6.283185307179586, -0.4894915526735447, 3.48973787033853, 0.5660669758751332], 'ha': [10.0, 10.0, 10.0, -10.0], 'b': [-100.0, 10.514604018917407, -100.0, -100.0]}"
32,C[f(H6H4BB4[l(B6[b(B2[b(B2[r(B6[t(B2)])])]HH)]B2)])],-0.040399873650704216,"{'phase': [4.4124992973554225, -4.342162891667098, 1.9804284125128238, 1.8794227025111798], 'w': [-5.246418697836093, 3.2422708143021914, 0.7299951212312097, -5.7228132466951545], 'amplitudes': [3.312269104473959, 5.92281584883896, 2.421526069520276, -2.1585938022029323], 'ha': [9.392500477169317, 9.494411800822867, 7.123857387968027, 2.505332686136782], 'b': [-33.24295653004306, 42.15758550926353, -24.667588711655995, 44.175371400729716]}"
33,C[f(BHB[b(B2[r(B2[r(B2[b(B2H4)l(B6[b(B6)])]H)])])])],0.034752771631753374,"{'phase': [0.6874522783271387, -0.153529551934987, 0.18079732102102147], 'w': [6.283185307179586, 6.283185307179586, 0.7316237764859961], 'amplitudes': [-6.283185307179586, -0.13786823684245736, 6.283185307179586], 'ha': [-0.3152269621972689, 10.0, 0.8054614778013948], 'b': [5.686289888099078, -100.0, 100.0]}"
34,C[r(B4[b(B2[r(B2[l(B2H6H4B[t(B)]H)])l(BB2)])])f(H4)],0.09867978456183836,"{'phase': [1.24855931406013, -4.39041205502094, -3.7639803920485067, -4.160889512620633], 'w': [2.201768317858635, 3.351924729607191, 3.9072147899651686, -5.033028493922166], 'amplitudes': [0.10835603689277651, 5.528285207590983, 3.05162851907553, 3.6270341879657497], 'ha': [-8.941723648658632, 6.163076059072424, 5.8429380737739365, 5.572314445039172], 'b': [60.94107810409281, -78.14683702282784, 60.4740547936438, -97.6386211549447]}"
35,C[r(B4[b(B)r(B[r(B2[r(B2B6[l(B6H4)]BB4)])]H)])f(H4)],0.09975032628562587,"{'phase': [-0.15177678124031768, -2.8813437554512427, -2.0546449889091747], 'w': [-3.41854456237869, -3.7731277008829744, 2.0224742156731956], 'amplitudes': [1.6094637984018636, 0.9970618221722445, -3.9076989825506954], 'ha': [3.799241010561845, -5.535444947553434, -1.4023583403789264], 'b': [24.319056526167344, -3.817901151000086, -19.567207639320827]}"
36,C[f(B4[t(B[b(B6B2H4H2H6H4H2)]H6)]H4H)],-0.14971738377077015,"{'phase': [-1.0950055775466598, 5.414011834934618, 5.864990358119298, 0.5483390706801101, 3.197344987300969, 4.419882490920475, 5.1555053067624, -0.2733251317593872], 'w': [4.959394118882949, 1.0600572373176202, -2.839631057922323, -4.471027101742939, -6.096632756482792, -2.174464780346992, 5.36600310708404, 3.2746215762504907], 'amplitudes': [5.501327930793151, -2.573053441808925, -3.987850067911318, 1.4457791546330387, -3.760970223295919, 5.5015659026508885, 2.2898953757061005, -4.5096142844316045], 'ha': [-2.9300324491406045, 4.096369206815149, 9.126491591839873, 6.106088862588688, -3.300952650584148, 8.266744081255148, -5.780330979557897, -6.293830988335283], 'b': [28.517853151196704, 30.73528947899996, -28.41005209019943, -73.0775936096431, 89.07984877027647, 91.78730878579128, -23.168633377885996, -71.17312408122329]}"
37,C[f(H4H4H6H2H2B6[b(B2)]B[r(B4[l(B2B)])]B6[b(BH)])],0.02939674592746034,"{'phase': [-0.02744075639886121, -6.283185307179586, 0.27944533374121233, -0.8295509537261646, 1.014767180007971, -0.29006874366143154], 'w': [6.283185307179586, 6.283185307179586, 1.8585294197915072, 6.283185307179586, 4.673597264479998, 0.26788440921163564], 'amplitudes': [-6.283185307179586, -6.283185307179586, -4.808388268538786, -6.283185307179586, -6.283185307179586, -6.283185307179586], 'ha': [-0.797560959438545, -0.9369263024821004, -2.0446321482321173, 10.0, -0.9983257337818865, 10.0], 'b': [100.0, -100.0, -100.0, -100.0, -0.38778566473550774, -100.0]}"
38,C[l(B[t(B[t(B6[l(B)r(B[b(B2[r(B6[r(B6B[l(B)]H)]H4H6)])])]B4)])])f(H4)],-0.3248526574426097,"{'phase': [2.474442907846596, -1.606835847994633, 6.081089414435738, 3.980572706030099], 'w': [2.8380408115943307, 5.497844165536119, -5.416170607146375, -5.677564064715242], 'amplitudes': [3.2634040739726284, 1.5266334219222033, -4.786982742134851, -3.812590254588048], 'ha': [-5.257858182039577, 5.094386903574808, 3.8360277625217485, -9.170311001532852], 'b': [-11.884298388112867, -11.51908834468746, 7.116766611979358, -76.01234674225947]}"
39,C[f(B2[r(B2[t(B6)]H)])r(B6H2)l(B[r(B4H6H4)]H)],-0.1845228488526852,"{'phase': [-0.5620615340253122, -6.283185307179586, -6.283185307179586, 0.9457397132398998, -1.6036993514845146], 'w': [-2.3446311759237815, 6.283185307179586, 0.8537959195451676, -6.283185307179586, 6.283185307179586], 'amplitudes': [6.283185307179586, 6.283185307179586, 6.283185307179586, 1.2161813024211872, 0.16619611418243627], 'ha': [-10.0, 0.5737601988081727, -0.631130568677094, 9.265308350115708, -3.005651928533011], 'b': [100.0, -100.0, 100.0, 100.0, -100.0]}"
40,C[l(BBH4B[b(B6[b(B2[b(B2[r(B6[b(B2H4)]H4)]H6)])]B)])f(H4)],0.09348444712673984,"{'phase': [-2.739261214361175, -0.37369570396469287, -6.283185307179586, -1.5121775325963849, -1.6458168023169981], 'w': [6.283185307179586, -6.283185307179586, -0.8441062254825391, -4.596254648838255, -3.0227810472458962], 'amplitudes': [-0.06329789175885164, -2.406937193141133, 0.4729535257167877, -2.795953758837598, 0.44744074068298106], 'ha': [-0.7064707001974305, 10.0, -0.018236454108631124, 10.0, 10.0], 'b': [0.12684005448325925, 100.0, 0.2944516431547355, -0.7918289801224276, 1.5347631952432395]}"
41,C[l(BH)f(H2B4[r(B2[b(B2)])b(B4H)]HBB6[b(B6)]H4)],0.045524259147550435,"{'phase': [1.1316667820398518, -6.283185307179586, 6.283185307179586, 0.16198346184971865, 6.283185307179586], 'w': [-6.283185307179586, -6.283185307179586, -6.283185307179586, 1.2418736583625398, -6.283185307179586], 'amplitudes': [4.50990994321866, -6.283185307179586, 6.283185307179586, 6.283185307179586, -6.283185307179586], 'ha': [0.8968218550917303, -10.0, -10.0, -2.2286274043381957, -0.09633659313437686], 'b': [-100.0, 100.0, 100.0, -16.456464162239673, -0.3912756848249183]}"
42,C[r(B6[r(B6[b(B4[b(B)l(BH2)t(BHH4H2H6H)])]BH6)])f(H2)],0.09730309152677692,"{'phase': [-4.241553916822188, -0.30846175395415365, -0.5387429334281899, -1.1045702619720679, -2.1974747481183154, -4.940122552849388, 0.8719366932367878, 1.3037099704034745], 'w': [5.70686444266129, -1.931180378849894, 2.9519281522516305, -1.5009209250567173, 0.9620488283466102, 1.4584215745850102, 2.2059123210652825, -0.6130741075425279], 'amplitudes': [-0.9945737679069682, 4.154380269466177, 1.7086881539328118, -3.099831419265081, 5.1437332454352855, 5.835704515943627, -2.891036810468917, 0.20547717654915942], 'ha': [2.3433401617958367, -9.638199384639845, 6.503669905817816, -8.006516818908391, -4.337295455590433, -9.845985160496424, 6.854294757519611, -6.416804571467565], 'b': [-19.768090363893066, -11.81744357977918, 69.31331841618464, -66.7464086338014, -83.74978340175795, -1.3667480999137496, -73.42656401274421, 20.176476362114485]}"
43,C[f(H4B[b(B4B6[r(B6[b(B2)])t(B6[t(BH)]H2H2)]H)]H4B)],0.09747578930921773,"{'phase': [0.4388469015821251, 0.09540848363110763, 6.283185307179586, 6.283185307179586, 0.2560430572752982, 6.283185307179586], 'w': [6.283185307179586, 6.283185307179586, -6.283185307179586, 6.283185307179586, -6.283185307179586, 3.269424266875737], 'amplitudes': [6.283185307179586, -0.8373281106729543, 6.283185307179586, 0.11337169465183365, -0.2848929610249479, -6.283185307179586], 'ha': [-10.0, -1.9564402626122819, 10.0, -1.2982987369460126, 10.0, 10.0], 'b': [100.0, 100.0, 100.0, 100.0, 100.0, -1.735740046350704]}"
44,C[f(B2[r(B2[t(B)l(B6B6[t(B4HB4[b(B)])]H4H)])]H4)],0.05295545965815757,"{'phase': [-6.283185307179586, 1.581273020891073, 0.9405867891762516, -6.283185307179586], 'w': [-6.283185307179586, 0.03341697968829664, -0.4677954403882065, 0.10835403791568761], 'amplitudes': [0.5290418667277423, -2.4598770420736393, -6.283185307179586, -6.283185307179586], 'ha': [-0.1018676656932146, -10.0, -10.0, -10.0], 'b': [100.0, 100.0, -1.2783819835324965, 100.0]}"
